570
87	58
81	62
102	66
58	72
108	74
119	77
78	87
126	87
57	90
73	90
84	93
89	95
142	99
79	106
87	106
147	108
45	115
169	116
79	117
158	117
85	118
111	119
151	119
100	120
111	121
141	121
38	123
100	124
126	124
130	124
69	126
175	128
93	130
100	130
145	132
67	134
139	134
196	134
168	135
113	136
120	136
91	137
130	137
161	137
53	138
201	138
202	138
72	140
91	140
33	141
29	143
33	143
45	143
47	144
91	144
163	144
200	144
34	145
65	145
70	145
120	145
197	145
156	146
70	147
87	147
107	147
110	147
120	147
191	147
59	148
63	148
137	148
47	149
96	149
33	150
174	151
209	151
68	152
107	152
55	153
44	154
92	154
123	154
163	154
167	154
197	154
55	155
77	155
139	155
145	155
92	156
192	156
193	157
196	157
32	158
70	159
75	159
145	159
202	159
217	159
36	161
89	161
128	162
152	162
170	162
226	162
35	163
54	163
193	163
67	164
167	164
102	166
167	166
28	167
67	167
180	167
182	167
30	168
152	168
172	169
198	169
202	169
205	169
218	170
225	170
196	171
56	172
63	172
97	172
30	175
50	175
182	175
228	175
150	176
171	178
178	178
214	178
218	178
50	179
102	179
107	179
157	179
121	180
123	180
40	181
77	181
203	182
220	182
68	183
189	183
73	184
47	185
244	185
178	186
188	187
32	188
181	188
66	189
203	189
207	189
47	190
220	190
112	191
120	191
239	191
244	191
127	192
40	193
81	194
105	194
108	194
115	194
190	194
196	194
43	195
162	195
97	196
115	196
136	196
145	196
231	196
111	197
168	197
136	198
147	198
151	198
83	199
93	199
130	199
231	200
59	201
78	201
207	201
43	202
158	202
178	202
207	202
184	203
240	203
117	204
96	205
231	205
54	206
111	206
111	207
167	207
139	208
140	208
147	208
174	208
258	208
132	209
199	209
67	211
207	211
190	212
233	213
239	213
200	214
64	215
132	215
184	215
43	216
239	216
127	217
230	217
140	219
149	219
217	219
89	220
51	223
138	223
174	223
214	223
222	223
238	223
84	224
131	225
152	225
106	226
47	228
262	228
56	229
101	229
121	230
227	230
203	231
214	231
144	232
71	233
102	233
131	233
139	233
141	233
209	233
233	233
127	234
47	235
50	235
158	235
135	236
249	236
250	236
127	237
146	237
65	238
66	238
118	238
202	238
219	238
224	238
90	239
102	239
123	239
167	239
169	239
77	240
107	240
234	240
237	240
96	241
135	241
130	242
137	242
227	242
57	243
74	243
82	243
108	243
154	244
161	244
209	244
227	245
221	246
57	247
82	247
127	247
167	247
175	247
96	248
249	249
257	249
117	250
137	250
50	251
75	251
77	251
109	251
127	251
129	251
154	251
163	251
241	251
243	251
257	251
92	252
183	252
252	252
109	253
122	253
154	253
177	253
197	253
229	253
142	254
146	254
149	254
192	254
222	254
224	254
233	254
48	255
50	255
77	255
184	255
192	255
65	256
68	256
105	256
192	257
211	257
73	258
155	258
216	258
114	259
130	259
149	259
157	259
162	259
82	260
132	260
142	260
163	260
169	260
184	260
202	260
259	260
264	260
105	261
125	261
141	261
149	261
177	261
178	261
233	261
247	261
249	261
276	261
192	262
238	262
246	262
258	262
76	263
62	264
163	264
170	264
188	264
51	265
105	265
158	265
97	266
117	266
125	266
227	266
230	266
102	267
112	267
150	267
158	267
164	267
170	267
202	267
87	268
167	268
246	268
273	268
160	269
179	269
195	269
92	270
133	270
173	270
218	270
235	270
150	271
204	271
218	271
273	271
82	272
144	272
195	272
52	273
112	274
191	274
195	274
70	275
123	275
106	276
163	277
168	277
253	278
65	279
136	279
153	279
82	280
92	280
147	280
224	280
251	280
261	280
91	281
128	281
163	282
187	282
236	282
165	284
170	284
279	284
188	285
238	285
222	287
272	288
172	289
179	289
181	289
222	289
159	290
174	290
70	291
168	291
253	292
260	292
272	292
189	293
275	293
199	294
236	294
100	295
70	296
174	296
195	297
220	297
116	298
169	298
66	299
270	299
102	300
127	300
183	300
195	300
258	301
102	302
118	302
125	302
180	302
234	302
259	302
66	304
80	304
243	304
97	305
270	305
116	306
273	306
191	307
89	308
110	309
126	309
223	309
120	310
200	310
265	310
259	311
90	312
164	312
243	312
260	313
66	314
205	314
273	314
129	315
222	315
125	316
181	316
181	317
187	318
97	319
131	319
166	319
175	319
224	319
126	320
255	321
203	322
134	323
179	323
107	324
153	324
192	324
209	324
76	325
103	326
88	327
166	327
198	327
73	330
132	330
82	331
147	332
203	332
82	333
105	333
266	333
87	334
140	334
143	334
268	334
101	335
136	336
79	337
255	337
153	338
200	339
119	340
190	340
72	341
175	341
130	342
97	343
157	343
185	343
194	344
263	345
169	346
112	350
136	350
89	351
100	351
103	351
124	351
215	351
81	352
127	352
136	352
146	352
154	352
163	352
171	352
180	352
263	352
