668
84	3
98	3
140	3
188	3
194	3
217	3
224	3
228	3
254	3
254	5
133	8
71	9
230	9
225	10
183	11
188	11
203	13
197	14
248	14
253	14
258	15
122	16
125	16
178	16
183	16
72	17
123	17
186	20
65	21
258	21
265	21
263	22
227	23
233	23
257	24
68	26
213	27
61	28
208	28
255	30
181	31
187	32
193	32
203	32
208	32
104	33
236	33
260	33
248	34
121	36
178	36
194	36
209	36
212	36
242	36
116	38
197	38
205	39
228	41
267	42
263	44
145	45
190	45
171	46
179	46
214	46
56	47
140	47
180	47
198	47
189	48
215	48
57	49
252	49
81	50
155	50
83	51
121	52
151	52
230	52
262	52
109	53
239	53
71	54
116	54
164	55
101	58
110	58
215	58
222	58
224	58
88	59
201	59
208	59
216	59
72	60
72	61
104	61
224	61
258	61
187	62
243	65
272	65
187	66
248	66
97	67
181	67
188	67
193	67
106	68
262	68
74	69
91	69
96	69
166	69
173	69
202	69
208	69
262	69
228	70
148	71
141	72
83	73
224	73
241	73
245	74
275	75
254	76
160	78
163	78
175	78
181	78
239	78
244	79
223	81
51	82
238	82
244	82
243	83
248	83
126	84
217	84
222	84
120	85
280	85
181	86
186	86
203	86
91	87
209	87
78	88
196	88
203	88
236	88
241	88
243	88
158	89
176	89
181	89
63	91
99	91
209	92
216	92
222	92
228	92
262	93
176	94
182	94
216	94
221	94
231	94
277	94
42	95
87	95
241	95
247	95
49	96
106	96
245	96
48	97
75	97
101	97
253	97
80	99
209	99
214	99
216	99
220	99
67	100
75	100
82	101
86	101
151	101
189	101
195	101
196	101
203	101
206	101
182	102
201	102
233	102
96	103
101	103
145	103
158	105
182	105
175	106
181	106
268	106
167	107
220	107
261	107
174	108
208	108
212	108
77	109
96	109
90	110
201	111
188	112
192	112
200	112
247	112
251	112
42	113
159	113
241	113
42	114
79	115
139	115
253	116
258	116
91	117
133	117
157	117
86	118
188	118
220	118
227	118
231	118
277	118
73	119
158	119
181	119
186	119
221	119
241	119
246	119
48	120
68	120
226	120
200	121
246	121
251	122
252	122
266	122
86	123
186	123
256	123
81	124
171	124
282	124
148	125
172	125
196	125
203	125
246	125
281	125
76	126
81	126
180	126
88	128
94	128
82	129
89	129
196	129
203	129
250	129
139	130
189	130
254	130
201	131
225	131
284	131
111	132
146	132
189	132
206	132
220	132
222	132
229	132
238	132
241	132
247	132
79	133
121	133
193	133
211	133
217	133
51	134
106	134
115	134
183	135
229	135
235	135
251	135
276	135
283	136
73	137
106	137
193	137
223	137
268	137
197	138
199	138
228	138
43	139
91	139
101	139
205	139
217	140
219	140
211	141
235	141
238	141
261	141
263	141
205	142
208	143
219	143
87	144
225	144
238	144
46	145
51	145
95	145
284	145
76	146
283	146
90	147
219	147
233	147
238	147
269	147
284	147
96	148
195	148
203	148
223	148
225	148
234	148
52	149
91	149
199	149
241	149
249	149
227	150
256	150
40	152
227	152
233	152
106	153
84	154
121	154
213	154
217	154
218	154
233	154
241	154
101	155
71	157
114	157
118	157
148	157
266	157
272	157
44	158
101	158
156	158
268	158
38	159
66	159
91	159
127	159
198	159
88	160
119	160
200	160
218	160
226	160
249	160
253	160
94	161
95	161
124	161
211	162
214	163
220	163
224	163
38	164
89	164
154	164
245	165
247	165
248	166
40	167
60	167
95	167
100	167
108	167
45	168
76	168
81	168
125	168
177	168
273	168
279	168
45	169
52	169
121	169
263	169
169	170
214	170
214	171
121	172
178	172
193	172
242	172
64	173
199	173
201	173
231	173
57	174
117	174
94	175
96	175
101	175
130	175
205	175
222	175
126	176
157	176
169	176
216	176
239	176
262	176
225	177
262	177
274	177
231	178
233	178
257	178
226	179
249	180
150	181
183	181
46	182
49	182
137	182
242	182
157	183
248	183
254	183
192	184
226	184
170	185
250	185
135	186
148	186
228	186
230	186
46	187
124	187
184	187
194	187
208	187
93	188
220	188
223	188
258	188
41	189
75	189
233	189
241	190
70	191
122	191
131	191
171	191
211	191
265	191
48	192
268	192
275	192
42	193
47	193
246	194
248	194
260	195
237	196
106	197
139	198
225	200
266	200
46	202
231	202
91	205
221	205
243	205
271	205
153	206
87	207
180	207
217	207
252	207
258	207
260	207
233	209
123	210
265	210
239	211
134	212
153	212
184	212
123	214
158	214
174	214
175	214
101	215
103	215
165	215
169	215
208	215
207	216
252	216
122	217
132	217
185	217
258	218
214	219
87	220
162	220
200	220
209	220
178	221
192	223
225	223
245	223
137	224
185	225
160	226
179	226
165	227
172	227
220	227
239	228
258	228
124	229
127	229
228	229
103	231
59	232
129	232
144	232
163	233
164	233
212	233
263	233
119	234
170	234
176	234
222	235
138	236
152	236
204	237
219	238
144	239
162	239
185	239
168	240
101	241
176	241
180	241
220	241
106	242
196	242
206	242
155	244
188	244
180	245
240	245
164	247
168	247
251	247
176	248
153	250
233	251
242	251
128	252
161	252
168	252
177	252
183	252
197	253
120	254
145	254
196	254
65	256
225	256
126	257
134	257
152	257
184	257
186	257
203	257
234	257
160	258
129	259
203	259
198	260
210	262
225	262
228	262
151	263
175	263
223	263
175	264
82	265
165	265
218	266
228	266
199	267
195	268
242	268
150	269
241	269
87	270
186	270
130	272
168	272
175	272
200	273
202	273
120	274
78	275
70	276
118	276
126	276
242	276
129	277
175	277
203	280
193	283
208	285
224	285
164	286
220	287
214	291
181	292
165	293
173	293
205	295
105	296
206	297
113	301
128	301
164	301
173	301
115	303
