647
135	7
126	8
145	17
119	18
129	18
190	26
89	27
180	27
185	27
197	28
156	29
139	32
189	32
208	34
145	36
148	36
154	36
102	38
179	39
136	41
170	41
128	43
228	43
123	44
215	45
229	45
203	46
116	48
193	49
206	49
183	50
144	55
188	57
212	58
113	59
143	63
113	65
120	65
137	66
71	67
120	67
127	67
144	67
189	67
67	68
247	68
232	69
194	70
165	71
127	72
195	72
120	73
182	73
80	74
174	77
129	78
135	78
141	78
188	78
147	79
68	80
152	80
202	80
235	80
73	81
76	81
162	81
111	82
127	82
112	83
129	85
226	85
171	87
140	90
218	91
242	91
117	93
133	93
155	93
163	93
178	93
253	93
89	94
133	95
208	95
232	97
125	98
189	99
199	99
99	100
185	100
87	101
98	101
223	101
64	102
124	102
222	102
128	103
177	103
163	104
254	104
259	104
161	105
201	106
85	107
169	109
163	110
183	110
194	110
152	112
269	113
117	115
151	115
52	116
95	116
108	116
130	117
54	119
74	119
83	120
182	121
269	121
104	122
93	123
136	123
157	123
271	123
114	124
155	124
188	124
239	124
247	124
129	125
72	126
215	130
284	130
122	131
144	131
179	131
247	131
277	131
125	132
239	132
41	134
75	134
157	134
184	134
186	135
45	136
223	136
291	136
277	137
287	138
97	139
147	139
290	141
154	142
131	145
172	145
133	146
144	146
276	146
74	147
178	147
203	148
296	148
45	149
168	150
89	152
97	152
214	153
207	154
303	154
267	155
273	155
74	156
79	156
222	156
181	157
50	159
55	159
90	159
186	159
295	159
308	159
41	160
122	160
217	160
31	161
99	161
175	161
243	161
83	163
167	163
224	163
106	164
100	165
220	165
281	165
265	166
111	167
123	167
151	167
229	168
235	168
140	169
236	170
57	171
113	171
192	171
244	171
248	171
78	172
85	172
67	173
79	174
143	174
148	175
29	176
265	176
176	177
237	177
107	178
229	178
236	178
243	178
88	179
195	179
274	179
279	179
108	180
116	180
197	180
223	180
37	181
80	182
229	182
235	182
279	182
54	183
214	183
288	183
295	183
142	184
179	185
229	185
264	185
269	185
60	186
177	186
33	187
42	187
71	187
90	187
111	187
173	187
192	187
197	187
222	187
31	188
55	188
98	188
142	188
151	188
157	188
132	189
243	189
246	189
117	190
187	190
222	190
300	190
127	191
285	191
304	191
42	192
202	192
215	192
229	192
248	192
74	193
102	194
94	195
234	195
144	196
239	196
269	196
275	196
36	197
152	197
160	197
168	197
191	197
198	197
232	197
254	197
262	197
266	197
190	198
259	198
239	199
114	200
294	200
40	201
48	201
78	202
177	202
259	202
161	203
172	203
185	203
252	203
171	204
264	204
265	204
45	205
87	206
231	206
238	206
272	206
131	207
207	207
236	207
257	207
264	207
53	208
191	208
124	209
229	210
47	211
167	211
176	211
289	211
254	212
33	213
159	213
178	213
42	214
204	214
212	214
219	214
254	214
93	215
259	215
172	217
205	217
292	217
302	217
34	219
65	219
103	219
110	219
258	219
34	220
229	220
61	221
69	221
97	221
145	221
165	221
166	221
209	221
244	221
80	222
87	222
138	222
216	222
263	222
115	223
180	223
201	223
237	223
251	223
229	224
81	225
249	225
41	226
198	226
263	226
124	227
162	227
171	227
255	227
117	228
109	229
142	229
227	229
56	230
74	230
170	230
193	230
234	230
84	231
193	231
161	232
47	233
129	233
161	233
188	233
55	235
130	235
293	235
300	235
140	236
149	236
244	236
211	237
264	237
151	238
247	238
160	239
42	240
90	240
108	241
134	241
108	242
190	242
156	244
163	244
263	244
156	245
211	245
102	247
111	247
206	247
242	247
110	248
150	248
240	248
251	248
259	248
86	251
193	251
194	251
199	251
95	252
123	252
213	252
42	253
52	253
52	254
90	254
252	254
84	255
235	255
244	255
117	256
64	257
161	257
202	257
280	257
57	258
87	258
129	258
138	258
162	258
177	258
219	258
184	259
278	259
285	259
240	261
131	262
143	262
259	262
204	263
163	265
242	265
275	265
150	266
174	266
218	266
67	267
183	267
231	267
273	267
139	268
129	269
74	270
276	271
189	272
204	272
225	272
138	273
165	273
233	274
244	274
218	275
211	276
295	276
78	277
135	277
189	278
204	278
243	278
116	279
198	279
227	279
219	280
169	282
179	282
270	282
70	283
141	283
246	283
195	284
290	284
121	285
132	285
63	286
111	286
202	286
244	286
148	287
149	287
278	287
264	288
295	289
125	290
138	290
197	290
253	290
115	291
185	291
199	291
239	291
193	292
234	293
131	294
166	294
246	294
81	295
109	295
271	295
208	296
265	296
182	298
87	299
219	300
75	301
110	301
139	302
160	302
261	303
91	304
187	305
81	306
146	306
293	306
255	307
236	309
261	310
172	311
261	313
268	313
73	314
255	314
289	314
291	315
186	316
261	317
230	318
135	319
170	319
249	319
277	321
71	322
72	322
255	322
283	322
100	323
141	323
243	323
251	323
279	323
225	324
287	325
289	325
233	326
150	327
244	327
271	328
272	329
74	330
198	330
265	330
157	331
285	332
112	334
252	335
176	336
197	336
202	336
204	336
247	336
174	337
223	337
231	337
270	337
257	338
95	339
240	339
254	339
272	339
218	340
240	341
138	342
174	342
200	342
124	343
149	343
166	343
179	343
231	344
247	344
98	345
255	345
259	345
272	345
157	346
289	346
274	347
145	348
217	348
166	349
179	349
178	350
208	350
261	350
263	350
119	351
167	351
185	351
190	351
218	351
225	351
109	352
134	352
139	352
150	352
155	352
235	352
238	352
253	352
261	352
271	352
286	352
